TOUCHPOINT_ID,CUSTOMER_ID,SESSION_ID,TOUCHPOINT_TIMESTAMP,TOUCHPOINT_TYPE,CHANNEL,CAMPAIGN_ID,PAGES_VIEWED,CART_ADDITIONS,CART_VALUE,CONVERTED_FLAG,TRANSACTION_ID,DEVICE_TYPE,STORE_ID
9478,46,S1003551,2024-08-15,Ad Click,TikTok,N/A,10,1,259.98,False,N/A,Mobile App,N/A
9479,99,S1004860,2024-09-18,Ad Click,Instagram,N/A,10,0,44.99,False,N/A,Desktop,N/A
9480,56,S1005111,2024-09-17,Email Open,TikTok,N/A,1,1,89.99,False,N/A,Desktop,N/A
9481,63,S1005174,2024-09-08,Ad Click,Instagram,N/A,2,4,329.97,False,N/A,Mobile App,N/A
9482,66,S1005195,2024-09-09,Ad View,Instagram,N/A,7,5,44.99,False,N/A,Mobile App,N/A
9483,2,S1006841,2024-10-23,Ad View,TikTok,111.0,7,1,42.99,False,N/A,Mobile App,N/A
9484,60,S1006905,2024-10-11,Ad View,Direct,N/A,1,5,119.99,False,N/A,Desktop,N/A
9485,42,S1007203,2024-10-15,Ad View,Facebook,N/A,4,3,419.98,False,N/A,Desktop,N/A
9486,56,S1007254,2024-10-14,Ad View,Instagram,N/A,5,4,59.99,False,N/A,Mobile App,N/A
9487,7,S1009211,2024-11-19,Ad Click,Instagram,N/A,1,1,569.97,False,N/A,Mobile App,N/A
9488,52,S1009285,2024-11-20,Email Open,Email,N/A,5,5,539.96,False,N/A,Mobile App,N/A
9489,26,S1010764,2024-12-24,Ad Click,Email,N/A,9,4,302.97,False,N/A,Desktop,N/A
9490,65,S1010795,2024-12-18,Ad Click,Instagram,N/A,4,5,129.99,False,N/A,Mobile App,N/A
9491,90,S1010862,2024-12-16,Email Open,Google,N/A,2,2,69.99,False,N/A,Desktop,N/A
9492,27,S1008882,2024-11-08,Ad Click,Instagram,N/A,6,2,85.98,False,N/A,Desktop,N/A
9493,22,S1008972,2024-11-17,Ad View,Instagram,N/A,10,2,174.98,False,N/A,Mobile App,N/A
9494,72,S1009155,2024-11-22,Ad View,Instagram,N/A,9,5,484.97,False,N/A,Desktop,N/A
9495,39,S1009324,2024-11-11,Ad Click,Instagram,N/A,9,4,59.99,False,N/A,Mobile App,N/A
9496,85,S1010885,2024-12-22,Email Open,Facebook,N/A,9,5,689.97,False,N/A,Desktop,N/A
9497,16,S1012452,2025-01-08,Ad View,Google,N/A,6,2,559.97,False,N/A,Mobile App,N/A
9498,91,S1012692,2025-01-11,Email Open,Instagram,N/A,3,2,424.96,False,N/A,Mobile App,N/A
9499,29,S1014292,2025-02-03,Ad Click,Email,N/A,1,2,99.99,False,N/A,Desktop,N/A
9500,49,S1014473,2025-02-10,Ad Click,Instagram,N/A,3,3,129.99,False,N/A,Desktop,N/A
9501,57,S1014745,2025-02-23,Web View,Instagram,N/A,4,5,49.99,False,N/A,Mobile App,N/A
9502,75,S1014790,2025-02-23,Email Open,Instagram,N/A,2,0,44.99,False,N/A,Mobile App,N/A
9503,47,S1016665,2025-03-09,Ad Click,TikTok,N/A,4,5,299.99,False,N/A,Mobile App,N/A
9504,70,S1016845,2025-03-27,Ad Click,Instagram,N/A,2,5,84.99,False,N/A,Desktop,N/A
9505,69,S1016882,2025-03-07,Ad Click,Google,N/A,1,2,129.99,False,N/A,Desktop,N/A
9506,44,S1017013,2025-03-19,Ad View,Instagram,N/A,2,3,94.99,False,N/A,Mobile App,N/A
9507,67,S1017023,2025-03-12,Ad Click,Instagram,N/A,8,3,139.99,False,N/A,Mobile App,N/A
9508,77,S1019083,2025-04-06,Ad Click,Instagram,N/A,8,3,44.99,False,N/A,Mobile App,N/A
9509,11,S1019202,2025-04-15,Ad View,Facebook,104.0,10,2,134.99,False,N/A,Desktop,N/A
9510,74,S1019221,2025-04-13,Ad View,TikTok,118.0,4,1,44.99,False,N/A,Desktop,N/A
9511,25,S1019242,2025-04-28,Web View,Direct,N/A,3,2,44.99,False,N/A,Desktop,N/A
9512,56,S1019254,2025-04-24,Email Open,Google,N/A,8,4,149.98,False,N/A,Mobile App,N/A
9513,1,S1019293,2025-04-12,Ad Click,Instagram,N/A,1,3,49.99,False,N/A,Mobile App,N/A
9514,83,S1019305,2025-04-30,Ad Click,Google,N/A,10,5,229.99,False,N/A,Mobile App,N/A
9515,30,S1019362,2025-04-30,Ad Click,Email,N/A,10,2,74.99,False,N/A,Mobile App,N/A
9516,59,S1021274,2025-05-30,Web View,Direct,N/A,7,4,129.99,False,N/A,Mobile App,N/A
9517,70,S1021283,2025-05-24,Ad Click,Email,119.0,8,3,99.99,False,N/A,Mobile App,N/A
9518,31,S1021295,2025-06-03,Web View,Instagram,N/A,8,5,139.99,False,N/A,Desktop,N/A
9519,67,S1021370,2025-05-24,Web View,TikTok,N/A,4,0,42.99,False,N/A,Mobile App,N/A
9520,62,S1021422,2025-05-24,Ad Click,Instagram,119.0,4,2,189.99,False,N/A,Mobile App,N/A
9521,13,S1023175,2025-06-10,Web View,Instagram,N/A,3,5,294.98,False,N/A,Mobile App,N/A
9522,13,S1016690,2025-03-09,Web View,Email,N/A,3,0,169.98,False,N/A,Desktop,N/A
9523,58,S1016963,2025-03-09,Ad Click,Facebook,N/A,1,3,69.99,False,N/A,Mobile App,N/A
9524,29,S1024770,2025-07-31,Ad View,Email,N/A,6,0,359.98,False,N/A,Desktop,N/A
9525,71,S1024801,2025-07-24,Ad Click,Google,N/A,2,1,344.97,False,N/A,Desktop,N/A
9526,76,S1024845,2025-07-14,Web View,Instagram,N/A,6,5,42.99,False,N/A,Mobile App,N/A
9527,99,S1024902,2025-07-16,Ad Click,Facebook,N/A,7,2,229.97,False,N/A,Desktop,N/A
9528,73,S1024964,2025-08-06,Ad Click,Google,N/A,4,4,129.99,False,N/A,Mobile App,N/A
9529,30,S1026522,2025-09-03,Ad Click,Google,N/A,7,2,199.98,False,N/A,Mobile App,N/A
9530,75,S1026680,2025-08-19,Web View,Email,N/A,3,0,42.99,False,N/A,Mobile App,N/A
9531,65,S1026740,2025-09-03,Ad View,Facebook,N/A,10,0,44.99,False,N/A,Desktop,N/A
9532,26,S1026760,2025-08-19,Email Open,Email,N/A,10,0,164.99,False,N/A,Mobile App,N/A
9533,55,S1026805,2025-08-08,Ad Click,Google,N/A,4,5,139.99,False,N/A,Mobile App,N/A
9534,97,S1026813,2025-08-05,Ad Click,Instagram,N/A,3,3,99.99,False,N/A,Mobile App,N/A
9535,28,S1026840,2025-08-22,Ad Click,Instagram,N/A,8,0,154.98,False,N/A,Mobile App,N/A
9536,15,S1028312,2025-09-15,Ad Click,Instagram,N/A,6,2,514.97,False,N/A,Desktop,N/A
9537,53,S1028515,2025-09-19,Ad Click,Google,109.0,10,5,509.97,False,N/A,Desktop,N/A
9538,71,S1028523,2025-09-15,Ad View,Instagram,N/A,6,3,39.99,False,N/A,Desktop,N/A
9539,5,S1028633,2025-09-16,Email Open,Facebook,N/A,10,3,294.97,False,N/A,Mobile App,N/A
9540,28,S1030430,2025-10-16,Web View,Instagram,N/A,10,0,239.98,False,N/A,Mobile App,N/A
9541,43,S1030485,2025-10-13,Ad View,Facebook,N/A,5,5,299.97,False,N/A,Desktop,N/A
9542,7,S1030490,2025-10-16,Email Open,Instagram,N/A,10,0,164.98,False,N/A,Desktop,N/A
9543,16,S1030540,2025-10-14,Ad Click,TikTok,N/A,2,0,299.97,False,N/A,Desktop,N/A
9544,75,S1030570,2025-10-05,Web View,Google,N/A,10,0,129.99,False,N/A,Mobile App,N/A
9545,87,S1001505,2024-07-26,Web View,Facebook,129.0,8,5,139.98,False,N/A,Mobile App,N/A
9546,36,S1001160,2024-07-23,Ad Click,Instagram,N/A,7,0,89.98,False,N/A,Mobile App,N/A
9547,84,S1001235,2024-07-13,Ad Click,Email,N/A,8,5,179.98,False,N/A,Mobile App,N/A
9548,10,S1001305,2024-07-15,Web View,Facebook,N/A,10,5,180.97,False,N/A,Mobile App,N/A
9549,89,S1001314,2024-07-31,Ad Click,Google,N/A,10,4,564.97,False,N/A,Desktop,N/A
9550,65,S1001353,2024-07-08,Ad View,Instagram,N/A,9,3,39.99,False,N/A,Mobile App,N/A
9551,38,S1001433,2024-07-10,Ad Click,Google,N/A,8,3,139.99,False,N/A,Desktop,N/A
9552,25,S1003055,2024-09-04,Ad Click,TikTok,N/A,4,5,49.99,False,N/A,Desktop,N/A
9553,30,S1003064,2024-08-19,Web View,Direct,N/A,1,4,59.99,False,N/A,Mobile App,N/A
9554,76,S1003161,2024-08-24,Ad Click,Email,130.0,4,1,224.98,False,N/A,Desktop,N/A
9555,43,S1003243,2024-08-18,Email Open,Direct,N/A,6,3,1019.95,False,N/A,Mobile App,N/A
9556,87,S1003084,2024-08-30,Ad View,Email,N/A,6,4,299.99,False,N/A,Desktop,N/A
9557,87,S1003145,2024-09-02,Web View,Instagram,N/A,3,5,169.98,False,N/A,Mobile App,N/A
9558,35,S1003181,2024-08-17,Ad Click,Google,N/A,7,1,439.95,False,N/A,Desktop,N/A
9559,60,S1003531,2024-08-30,Web View,TikTok,N/A,2,1,249.98,False,N/A,Mobile App,N/A
9560,40,S1003561,2024-08-27,Ad Click,Email,N/A,6,1,94.99,False,N/A,Mobile App,N/A
9561,76,S1004853,2024-09-30,Web View,Instagram,127.0,4,3,229.99,False,N/A,Mobile App,N/A
9562,93,S1004911,2024-09-10,Ad Click,TikTok,N/A,4,1,164.99,False,N/A,Desktop,N/A
9563,83,S1004961,2024-09-12,Web View,Instagram,N/A,9,1,89.99,False,N/A,Mobile App,N/A
9564,66,S1005275,2024-09-12,Ad Click,Instagram,N/A,4,5,559.95,False,N/A,Mobile App,N/A
9565,15,S1005294,2024-09-19,Ad Click,Instagram,N/A,8,4,117.98,False,N/A,Mobile App,N/A
9566,48,S1005302,2024-10-03,Ad Click,Facebook,N/A,5,2,134.99,False,N/A,Mobile App,N/A
9567,34,S1006872,2024-10-31,Email Open,Facebook,N/A,4,2,44.99,False,N/A,Desktop,N/A
9568,39,S1006975,2024-10-26,Ad Click,Direct,N/A,9,5,169.99,False,N/A,Desktop,N/A
9569,62,S1007052,2024-10-13,Ad Click,TikTok,N/A,7,2,399.98,False,N/A,Mobile App,N/A
9570,34,S1007100,2024-10-13,Ad View,Email,114.0,2,0,379.98,False,N/A,Desktop,N/A
9571,52,S1007170,2024-10-24,Ad View,Instagram,N/A,4,0,339.98,False,N/A,Desktop,N/A
9572,5,S1007183,2024-10-11,Web View,Email,N/A,7,3,224.97,False,N/A,Mobile App,N/A
9573,2,S1007214,2024-10-27,Ad View,Instagram,N/A,7,4,34.99,False,N/A,Desktop,N/A
9574,12,S1007325,2024-10-17,Email Open,Email,N/A,1,5,44.99,False,N/A,Mobile App,N/A
9575,98,S1008892,2024-11-12,Ad Click,Instagram,N/A,8,2,149.99,False,N/A,Mobile App,N/A
9576,33,S1009135,2024-11-09,Ad View,Instagram,N/A,5,5,129.99,False,N/A,Mobile App,N/A
9577,19,S1009275,2024-11-09,Email Open,Email,N/A,9,5,159.99,False,N/A,Mobile App,N/A
9578,99,S1009344,2024-11-02,Ad Click,Facebook,114.0,7,4,589.96,False,N/A,Mobile App,N/A
9579,95,S1010994,2024-12-31,Ad Click,Instagram,N/A,7,4,99.99,False,N/A,Mobile App,N/A
9580,78,S1010961,2024-12-25,Web View,Direct,N/A,7,1,74.99,False,N/A,Mobile App,N/A
9581,33,S1011041,2024-12-07,Ad View,Google,N/A,2,1,149.98,False,N/A,Mobile App,N/A
9582,83,S1011060,2024-12-27,Ad View,Instagram,N/A,6,0,364.98,False,N/A,Mobile App,N/A
9583,37,S1012312,2025-01-25,Ad Click,Google,113.0,6,2,99.99,False,N/A,Desktop,N/A
9584,100,S1012412,2025-01-13,Ad Click,Instagram,N/A,7,2,149.99,False,N/A,Mobile App,N/A
9585,17,S1012434,2025-01-05,Ad View,Instagram,112.0,6,4,204.98,False,N/A,Mobile App,N/A
9586,33,S1012485,2025-01-08,Ad View,Google,N/A,9,5,34.99,False,N/A,Mobile App,N/A
9587,35,S1012515,2025-01-09,Email Open,Instagram,N/A,10,5,44.99,False,N/A,Desktop,N/A
9588,83,S1012724,2025-01-19,Ad Click,Instagram,N/A,2,4,129.99,False,N/A,Mobile App,N/A
9589,4,S1014285,2025-02-10,Ad Click,Google,N/A,2,5,654.96,False,N/A,Mobile App,N/A
9590,56,S1014302,2025-02-13,Ad Click,TikTok,N/A,7,2,74.99,False,N/A,Mobile App,N/A
9591,58,S1014415,2025-02-23,Ad View,Google,N/A,9,5,219.98,False,N/A,Mobile App,N/A
9592,40,S1014524,2025-02-21,Ad Click,Instagram,N/A,7,4,529.96,False,N/A,Mobile App,N/A
9593,80,S1014602,2025-02-23,Ad Click,Instagram,N/A,5,2,219.97,False,N/A,Desktop,N/A
9594,28,S1014621,2025-02-16,Email Open,Google,N/A,8,1,599.96,False,N/A,Mobile App,N/A
9595,24,S1014721,2025-02-11,Ad Click,Instagram,N/A,4,1,159.99,False,N/A,Mobile App,N/A
9596,6,S1014755,2025-02-28,Ad Click,Facebook,N/A,1,5,74.99,False,N/A,Mobile App,N/A
9597,70,S1014771,2025-02-19,Ad Click,Google,N/A,9,1,164.99,False,N/A,Mobile App,N/A
9598,45,S1016613,2025-03-08,Ad View,Facebook,N/A,3,3,139.99,False,N/A,Mobile App,N/A
9599,88,S1016794,2025-03-24,Ad Click,Instagram,N/A,10,4,84.99,False,N/A,Desktop,N/A
9600,73,S1016825,2025-03-29,Ad Click,Facebook,N/A,9,5,89.99,False,N/A,Mobile App,N/A
9601,51,S1016994,2025-03-07,Email Open,Email,N/A,7,4,117.98,False,N/A,Mobile App,N/A
9602,93,S1017032,2025-04-06,Ad View,Email,N/A,2,2,252.97,False,N/A,Mobile App,N/A
9603,50,S1019235,2025-04-22,Ad View,Instagram,N/A,3,5,129.99,False,N/A,Mobile App,N/A
9604,47,S1019313,2025-04-16,Web View,Direct,N/A,8,3,219.97,False,N/A,Mobile App,N/A
9605,64,S1021182,2025-05-31,Ad Click,Google,N/A,9,2,42.99,False,N/A,Desktop,N/A
9606,91,S1021231,2025-05-11,Ad Click,Facebook,N/A,2,1,149.99,False,N/A,Desktop,N/A
9607,67,S1021304,2025-05-20,Email Open,Instagram,N/A,3,4,199.98,False,N/A,Desktop,N/A
9608,39,S1021383,2025-06-02,Ad Click,Instagram,N/A,9,3,604.97,False,N/A,Mobile App,N/A
9609,43,S1021392,2025-05-13,Email Open,Instagram,N/A,9,2,184.98,False,N/A,Mobile App,N/A
9610,26,S1023192,2025-06-08,Email Open,Instagram,N/A,3,2,189.99,False,N/A,Desktop,N/A
9611,78,S1023224,2025-06-24,Email Open,TikTok,N/A,8,4,299.99,False,N/A,Desktop,N/A
9612,88,S1023280,2025-06-20,Ad Click,Instagram,N/A,6,0,87.98,False,N/A,Desktop,N/A
9613,74,S1023300,2025-06-06,Email Open,Email,N/A,9,0,389.97,False,N/A,Mobile App,N/A
9614,7,S1023332,2025-06-09,Ad Click,TikTok,N/A,8,2,899.95,False,N/A,Mobile App,N/A
9615,95,S1023393,2025-06-29,Web View,Instagram,N/A,2,3,169.97,False,N/A,Mobile App,N/A
9616,81,S1023423,2025-06-18,Ad Click,Instagram,N/A,9,3,232.98,False,N/A,Mobile App,N/A
9617,32,S1016635,2025-03-26,Email Open,TikTok,N/A,8,5,282.97,False,N/A,Desktop,N/A
9618,21,S1016730,2025-03-27,Ad View,Facebook,N/A,1,0,84.98,False,N/A,Desktop,N/A
9619,22,S1019393,2025-04-04,Web View,Instagram,N/A,8,3,419.98,False,N/A,Mobile App,N/A
9620,18,S1021174,2025-05-30,Ad Click,Facebook,N/A,10,4,184.97,False,N/A,Desktop,N/A
9621,63,S1023181,2025-06-07,Web View,Facebook,N/A,8,1,59.99,False,N/A,Desktop,N/A
9622,19,S1023384,2025-06-29,Ad Click,Instagram,N/A,2,4,484.97,False,N/A,Mobile App,N/A
9623,99,S1024751,2025-07-15,Ad Click,Google,N/A,7,1,164.99,False,N/A,Desktop,N/A
9624,84,S1024791,2025-07-26,Web View,Email,N/A,10,1,69.99,False,N/A,Desktop,N/A
9625,30,S1024812,2025-08-01,Ad Click,Email,N/A,8,2,259.98,False,N/A,Desktop,N/A
9626,83,S1024822,2025-07-17,Email Open,Direct,N/A,1,2,89.99,False,N/A,Mobile App,N/A
9627,11,S1025011,2025-07-06,Ad View,Facebook,N/A,4,1,59.99,False,N/A,Mobile App,N/A
9628,67,S1026533,2025-08-27,Web View,Google,N/A,6,3,159.99,False,N/A,Mobile App,N/A
9629,32,S1026660,2025-09-01,Ad Click,Facebook,N/A,1,0,42.99,False,N/A,Desktop,N/A
9630,53,S1026701,2025-08-22,Web View,Direct,N/A,6,1,344.97,False,N/A,Mobile App,N/A
9631,76,S1026733,2025-09-06,Ad Click,TikTok,N/A,2,3,180.97,False,N/A,Mobile App,N/A
9632,78,S1026903,2025-08-15,Web View,TikTok,N/A,4,3,94.99,False,N/A,Mobile App,N/A
9633,72,S1028333,2025-09-09,Ad Click,Instagram,N/A,1,3,204.98,False,N/A,Mobile App,N/A
9634,73,S1028435,2025-09-21,Web View,Email,N/A,2,5,264.98,False,N/A,Desktop,N/A
9635,60,S1028493,2025-09-06,Ad Click,Google,N/A,1,3,129.99,False,N/A,Mobile App,N/A
9636,32,S1028590,2025-09-12,Ad Click,Instagram,N/A,1,0,134.99,False,N/A,Mobile App,N/A
9637,100,S1028605,2025-09-14,Ad Click,Instagram,N/A,1,5,99.99,False,N/A,Mobile App,N/A
9638,1,S1030363,2025-10-14,Email Open,Instagram,N/A,9,3,69.99,False,N/A,Desktop,N/A
9639,85,S1030520,2025-10-05,Ad Click,Email,N/A,1,0,369.98,False,N/A,Desktop,N/A
9640,12,S1030594,2025-10-14,Ad Click,Email,N/A,4,4,304.97,False,N/A,Mobile App,N/A
9641,41,S1030623,2025-10-20,Ad View,Instagram,N/A,3,3,84.99,False,N/A,Mobile App,N/A
9642,80,S1030633,2025-10-05,Ad View,Facebook,N/A,7,3,84.99,False,N/A,Mobile App,N/A
9643,60,S1030643,2025-10-07,Web View,Google,N/A,3,3,224.98,False,N/A,Mobile App,N/A
9644,14,S1001292,2024-07-21,Ad View,Instagram,N/A,9,2,39.99,False,N/A,Desktop,N/A
9645,25,S1001514,2024-07-07,Email Open,Instagram,N/A,10,4,499.98,False,N/A,Mobile App,N/A
9646,91,S1001580,2024-08-03,Ad Click,Instagram,N/A,7,0,179.98,False,N/A,Mobile App,N/A
9647,75,S1001624,2024-07-15,Ad View,Instagram,N/A,9,4,129.99,False,N/A,Mobile App,N/A
9648,49,S1001643,2024-07-23,Email Open,TikTok,N/A,9,3,44.99,False,N/A,Mobile App,N/A
9649,45,S1003205,2024-08-19,Ad Click,Instagram,N/A,9,5,154.98,False,N/A,Mobile App,N/A
9650,32,S1003263,2024-08-06,Ad Click,Instagram,N/A,5,3,169.98,False,N/A,Mobile App,N/A
9651,100,S1003404,2024-08-27,Ad Click,TikTok,N/A,4,4,569.96,False,N/A,Mobile App,N/A
9652,8,S1005034,2024-09-15,Ad Click,TikTok,N/A,6,4,359.98,False,N/A,Desktop,N/A
9653,57,S1005133,2024-09-25,Ad View,Direct,N/A,3,3,349.97,False,N/A,Mobile App,N/A
9654,56,S1005165,2024-09-16,Email Open,Instagram,N/A,9,5,149.99,False,N/A,Mobile App,N/A
9655,60,S1006862,2024-10-06,Email Open,TikTok,N/A,3,2,319.98,False,N/A,Mobile App,N/A
9656,47,S1006882,2024-10-09,Web View,Google,128.0,7,2,239.98,False,N/A,Mobile App,N/A
9657,25,S1006965,2024-11-03,Web View,TikTok,N/A,7,5,84.98,False,N/A,Desktop,N/A
9658,29,S1007003,2024-10-27,Web View,Instagram,N/A,6,3,339.98,False,N/A,Mobile App,N/A
9659,63,S1007193,2024-10-14,Ad Click,Direct,N/A,7,3,129.99,False,N/A,Desktop,N/A
9660,48,S1007262,2024-10-19,Web View,Google,N/A,5,2,84.99,False,N/A,Mobile App,N/A
9661,70,S1007423,2024-11-02,Email Open,Instagram,N/A,3,3,234.98,False,N/A,Mobile App,N/A
9662,60,S1009194,2024-11-17,Ad Click,Instagram,N/A,9,4,849.96,False,N/A,Mobile App,N/A
9663,10,S1010631,2024-12-20,Ad Click,Instagram,N/A,3,1,49.99,False,N/A,Mobile App,N/A
9664,51,S1010673,2024-12-11,Ad View,Instagram,112.0,2,3,84.99,False,N/A,Desktop,N/A
9665,69,S1010681,2024-12-30,Email Open,Facebook,N/A,8,1,629.96,False,N/A,Desktop,N/A
9666,79,S1010722,2024-12-22,Ad Click,Google,N/A,1,2,74.99,False,N/A,Desktop,N/A
9667,95,S1010891,2024-12-12,Ad Click,Instagram,N/A,3,1,404.95,False,N/A,Desktop,N/A
9668,46,S1010930,2024-12-28,Ad Click,Instagram,N/A,4,0,129.99,False,N/A,Desktop,N/A
9669,55,S1011003,2024-12-07,Ad Click,Email,N/A,1,3,84.99,False,N/A,Mobile App,N/A
9670,7,S1011022,2025-01-01,Ad View,Email,N/A,1,2,379.98,False,N/A,Mobile App,N/A
9671,33,S1011032,2024-12-04,Email Open,Instagram,N/A,4,2,479.97,False,N/A,Mobile App,N/A
9672,69,S1011052,2024-12-09,Web View,Instagram,N/A,7,2,84.99,False,N/A,Mobile App,N/A
9673,44,S1007033,2024-11-01,Ad View,Instagram,N/A,9,3,94.99,False,N/A,Mobile App,N/A
9674,16,S1007292,2024-10-22,Ad Click,TikTok,N/A,9,2,129.99,False,N/A,Mobile App,N/A
9675,31,S1008903,2024-11-16,Email Open,Google,N/A,3,3,39.99,False,N/A,Desktop,N/A
9676,68,S1009360,2024-11-27,Ad Click,Instagram,N/A,5,0,59.99,False,N/A,Mobile App,N/A
9677,20,S1010694,2024-12-25,Ad Click,Instagram,N/A,9,4,94.99,False,N/A,Desktop,N/A
9678,45,S1012362,2025-01-18,Ad Click,Instagram,N/A,2,2,174.98,False,N/A,Desktop,N/A
9679,53,S1012422,2025-01-14,Ad View,Facebook,N/A,10,2,42.99,False,N/A,Desktop,N/A
9680,35,S1012632,2025-01-29,Ad Click,Facebook,N/A,10,2,169.99,False,N/A,Mobile App,N/A
9681,23,S1014315,2025-02-08,Ad View,TikTok,N/A,8,5,99.98,False,N/A,Mobile App,N/A
9682,91,S1014330,2025-02-11,Ad View,Direct,N/A,1,0,169.99,False,N/A,Desktop,N/A
9683,57,S1014444,2025-02-23,Ad Click,Google,N/A,8,4,259.98,False,N/A,Desktop,N/A
9684,55,S1014485,2025-02-11,Ad Click,Instagram,N/A,6,5,69.99,False,N/A,Desktop,N/A
9685,81,S1014571,2025-02-27,Ad Click,Instagram,N/A,8,1,579.97,False,N/A,Mobile App,N/A
9686,14,S1014612,2025-02-20,Web View,Instagram,N/A,5,2,169.99,False,N/A,Mobile App,N/A
9687,79,S1014705,2025-02-13,Ad Click,TikTok,N/A,2,5,34.99,False,N/A,Mobile App,N/A
9688,74,S1016553,2025-03-11,Email Open,Facebook,N/A,4,3,149.99,False,N/A,Desktop,N/A
9689,9,S1016590,2025-03-12,Ad View,Instagram,N/A,9,0,139.99,False,N/A,Desktop,N/A
9690,35,S1016720,2025-03-11,Web View,Instagram,N/A,4,0,44.99,False,N/A,Mobile App,N/A
9691,88,S1016784,2025-03-19,Ad Click,Direct,N/A,3,4,84.99,False,N/A,Desktop,N/A
9692,94,S1016871,2025-03-11,Web View,Facebook,N/A,9,1,269.97,False,N/A,Desktop,N/A
9693,56,S1016902,2025-03-29,Ad Click,Facebook,N/A,3,2,419.97,False,N/A,Desktop,N/A
9694,54,S1016924,2025-03-21,Web View,Instagram,N/A,10,4,139.99,False,N/A,Mobile App,N/A
9695,95,S1017080,2025-03-18,Ad Click,Google,N/A,7,0,69.99,False,N/A,Mobile App,N/A
9696,56,S1019125,2025-04-26,Web View,Direct,N/A,5,5,84.99,False,N/A,Desktop,N/A
9697,29,S1019134,2025-04-18,Ad Click,Instagram,N/A,4,4,214.98,False,N/A,Desktop,N/A
9698,89,S1019163,2025-04-30,Ad Click,TikTok,N/A,9,3,134.99,False,N/A,Desktop,N/A
9699,8,S1019285,2025-04-03,Ad Click,Instagram,N/A,1,5,94.99,False,N/A,Desktop,N/A
9700,83,S1021214,2025-05-13,Email Open,TikTok,N/A,5,4,104.98,False,N/A,Mobile App,N/A
9701,76,S1021335,2025-05-23,Ad Click,Instagram,N/A,6,5,249.99,False,N/A,Mobile App,N/A
9702,13,S1014392,2025-02-20,Ad Click,Facebook,N/A,2,2,299.99,False,N/A,Mobile App,N/A
9703,94,S1019074,2025-05-01,Ad View,Direct,N/A,7,4,129.99,False,N/A,Desktop,N/A
9704,92,S1021191,2025-05-23,Ad View,Instagram,N/A,7,1,84.99,False,N/A,Desktop,N/A
9705,60,S1024852,2025-08-05,Web View,Instagram,N/A,3,2,524.97,False,N/A,Desktop,N/A
9706,69,S1024920,2025-08-01,Ad View,Direct,N/A,4,0,224.98,False,N/A,Desktop,N/A
9707,88,S1025034,2025-07-10,Email Open,Instagram,N/A,6,4,394.97,False,N/A,Mobile App,N/A
9708,23,S1025103,2025-07-05,Ad Click,Instagram,N/A,4,3,159.99,False,N/A,Mobile App,N/A
9709,31,S1026585,2025-08-20,Ad View,Direct,N/A,9,5,272.98,False,N/A,Mobile App,N/A
9710,37,S1026632,2025-08-26,Email Open,Google,N/A,7,2,39.99,False,N/A,Mobile App,N/A
9711,41,S1026721,2025-08-15,Ad Click,Instagram,N/A,4,1,169.99,False,N/A,Mobile App,N/A
9712,49,S1026823,2025-08-10,Ad Click,Google,N/A,1,3,249.98,False,N/A,Mobile App,N/A
9713,31,S1026850,2025-08-16,Email Open,Google,N/A,8,0,429.97,False,N/A,Mobile App,N/A
9714,25,S1026873,2025-09-03,Email Open,Email,N/A,2,3,69.99,False,N/A,Mobile App,N/A
9715,100,S1028365,2025-09-14,Ad Click,Facebook,N/A,6,5,74.99,False,N/A,Desktop,N/A
9716,12,S1028410,2025-09-22,Email Open,Email,N/A,4,0,134.99,False,N/A,Mobile App,N/A
9717,28,S1028484,2025-09-30,Ad Click,Google,109.0,2,4,292.97,False,N/A,Mobile App,N/A
9718,53,S1030443,2025-10-15,Ad Click,Instagram,N/A,5,3,49.99,False,N/A,Mobile App,N/A
9719,74,S1030694,2025-10-04,Ad View,Google,N/A,1,4,49.99,False,N/A,Mobile App,N/A
9720,56,S1030704,2025-10-14,Ad View,Instagram,N/A,7,4,374.97,False,N/A,Mobile App,N/A
9721,18,S1021174,2025-05-30,Ad View,Facebook,N/A,10,4,184.97,False,N/A,Desktop,N/A
9722,63,S1023181,2025-06-05,Ad Click,Facebook,N/A,8,1,59.99,False,N/A,Desktop,N/A
9723,19,S1023384,2025-06-30,Ad Click,Instagram,N/A,2,4,484.97,False,N/A,Mobile App,N/A
9724,99,S1024751,2025-07-17,Web View,Google,N/A,7,1,164.99,False,N/A,Desktop,N/A
9725,84,S1024791,2025-07-27,Ad Click,Email,N/A,10,1,69.99,False,N/A,Desktop,N/A
9726,30,S1024812,2025-08-02,Email Open,Email,N/A,8,2,259.98,False,N/A,Desktop,N/A
9727,83,S1024822,2025-07-18,Ad Click,Direct,N/A,1,2,89.99,False,N/A,Mobile App,N/A
9728,11,S1025011,2025-07-08,Ad Click,Facebook,N/A,4,1,59.99,False,N/A,Mobile App,N/A
9729,67,S1026533,2025-08-30,Email Open,Google,N/A,6,3,159.99,False,N/A,Mobile App,N/A
9730,32,S1026660,2025-09-03,Ad Click,Facebook,N/A,1,0,42.99,False,N/A,Desktop,N/A
9731,53,S1026701,2025-08-20,Email Open,Direct,N/A,6,1,344.97,False,N/A,Mobile App,N/A
